date,open,high,low,close,adj_close,volume,stock
2019-11-25,210.490005,211.690002,208.820007,209.710007,207.042328,1441100,AMT
2019-11-26,209.589996,215.020004,209.589996,214.789993,212.057678,1877600,AMT
2019-11-27,214.800003,215.509995,212.740005,214.910004,212.176178,1117000,AMT
2019-11-29,214.910004,215.800003,213.679993,214.029999,211.307373,654300,AMT
2019-12-02,214.149994,214.639999,209.460007,209.570007,206.904099,1189400,AMT
2019-12-03,209.259995,212.5,209.25,211.210007,208.523239,1520000,AMT
2019-12-04,210.110001,213.710007,210.020004,213.360001,210.645889,1276400,AMT
2019-12-05,213.220001,214.130005,211.960007,213.529999,210.813721,868200,AMT
2019-12-06,213.759995,214.0,211.889999,212.199997,209.500641,1206000,AMT
2019-12-09,212.059998,213.990005,211.830002,212.649994,209.944916,938500,AMT
2019-12-10,213.350006,214.080002,209.199997,210.0,207.328629,1414800,AMT
2019-12-11,210.669998,212.300003,210.0,211.559998,208.868774,1441000,AMT
2019-12-12,211.649994,211.860001,208.610001,209.690002,207.022583,1836000,AMT
2019-12-13,209.110001,212.839996,208.25,212.520004,209.816574,1988600,AMT
2019-12-16,213.0,216.800003,212.520004,215.600006,212.857391,1827300,AMT
2019-12-17,216.309998,217.089996,211.029999,211.929993,209.234055,2439900,AMT
2019-12-18,212.800003,218.910004,212.429993,217.949997,215.17749,2143300,AMT
2019-12-19,217.520004,224.949997,217.440002,224.199997,221.348007,2958000,AMT
2019-12-20,226.800003,228.279999,224.5,227.740005,224.842972,3333100,AMT
2019-12-23,227.110001,229.979996,226.399994,226.970001,224.082764,1096400,AMT
2019-12-24,227.139999,228.039993,226.259995,227.080002,224.19136,491900,AMT
2019-12-26,226.690002,227.869995,225.570007,227.869995,225.976379,1035300,AMT
2019-12-27,228.520004,229.289993,227.550003,229.080002,227.176346,749400,AMT
2019-12-30,228.559998,229.0,227.229996,228.850006,226.948257,1259800,AMT
2019-12-31,228.970001,229.860001,227.490005,229.820007,227.910202,1199100,AMT
2020-01-02,229.679993,231.149994,228.009995,228.5,226.601151,1426000,AMT
2020-01-03,227.559998,229.830002,227.0,228.610001,226.710236,1598900,AMT
2020-01-06,228.479996,230.0,227.889999,228.550003,226.650757,1526800,AMT
2020-01-07,227.130005,227.570007,221.619995,223.679993,221.821213,1463800,AMT
2020-01-08,223.479996,226.490005,222.520004,225.619995,223.745087,1433900,AMT
2020-01-09,225.5,227.139999,225.360001,226.470001,224.588028,1376700,AMT
2020-01-10,228.089996,231.020004,227.440002,230.800003,228.88205,1578900,AMT
2020-01-13,231.25,235.419998,231.149994,235.410004,233.453735,1840600,AMT
2020-01-14,235.130005,235.940002,232.839996,233.949997,232.005875,1217100,AMT
2020-01-15,234.5,236.740005,234.5,235.380005,233.423981,1152100,AMT
2020-01-16,235.0,235.149994,231.940002,232.240005,230.310089,1782900,AMT
2020-01-17,232.889999,234.410004,232.589996,233.419998,231.480286,2352900,AMT
2020-01-21,233.919998,237.919998,233.0,236.729996,234.762772,1827100,AMT
2020-01-22,237.910004,238.169998,234.259995,235.160004,233.205811,1294000,AMT
2020-01-23,235.160004,238.490005,235.009995,237.830002,235.853622,1485400,AMT
2020-01-24,238.0,239.990005,236.720001,237.520004,235.546204,1284800,AMT
2020-01-27,236.320007,238.160004,235.679993,237.470001,235.496613,1197200,AMT
2020-01-28,237.110001,237.669998,236.330002,237.179993,235.20903,1051800,AMT
2020-01-29,237.429993,237.860001,232.860001,233.440002,231.500107,1434400,AMT
2020-01-30,232.419998,235.259995,231.309998,235.199997,233.245468,1271400,AMT
2020-01-31,234.360001,234.940002,230.850006,231.740005,229.81424,1700900,AMT
2020-02-03,232.979996,235.039993,232.110001,234.070007,232.124878,1560200,AMT
2020-02-04,234.419998,238.220001,233.020004,237.449997,235.476776,1105700,AMT
2020-02-05,237.5,237.979996,235.199997,236.380005,234.41568,1338700,AMT
2020-02-06,237.179993,238.570007,236.350006,237.809998,235.833801,1257100,AMT
2020-02-07,238.440002,239.520004,237.809998,238.75,236.765976,1237500,AMT
2020-02-10,239.679993,243.880005,238.789993,243.690002,241.664932,1576800,AMT
2020-02-11,246.550003,258.619995,246.550003,254.270004,252.157013,3231900,AMT
2020-02-12,254.279999,256.660004,252.080002,256.179993,254.051132,1625400,AMT
2020-02-13,255.619995,257.429993,254.429993,256.899994,254.765137,1146600,AMT
2020-02-14,257.0,258.320007,255.259995,256.25,254.12056,1600700,AMT
2020-02-18,255.300003,255.600006,252.679993,252.929993,250.828125,1998500,AMT
2020-02-19,251.240005,252.389999,247.850006,248.100006,246.038284,2618500,AMT
2020-02-20,247.979996,248.529999,244.720001,247.539993,245.482925,2150300,AMT
2020-02-21,247.940002,248.639999,246.800003,247.009995,244.957336,2570200,AMT
2020-02-24,244.820007,248.770004,243.610001,245.110001,243.073135,2329800,AMT
2020-02-25,247.919998,253.990005,244.160004,246.139999,244.094574,2268600,AMT
2020-02-26,246.139999,248.360001,240.0,242.669998,240.653397,2024600,AMT
2020-02-27,239.990005,244.889999,232.899994,232.929993,230.994339,3168700,AMT
2020-02-28,226.699997,228.710007,218.029999,226.800003,224.915283,5188100,AMT
2020-03-02,229.029999,240.880005,228.080002,240.75,238.749359,2718500,AMT
2020-03-03,240.75,246.839996,238.839996,242.649994,240.63356,3502600,AMT
2020-03-04,245.580002,251.970001,245.320007,251.660004,249.568695,2350400,AMT
2020-03-05,248.550003,250.889999,243.529999,246.940002,244.887924,1969400,AMT
2020-03-06,243.169998,247.580002,237.899994,246.320007,244.273087,2693600,AMT
2020-03-09,231.429993,239.610001,225.0,231.860001,229.933243,3209200,AMT
2020-03-10,236.740005,244.210007,229.850006,243.869995,241.84343,2658300,AMT
2020-03-11,237.369995,239.190002,228.679993,232.899994,230.9646,3360600,AMT
2020-03-12,216.289993,231.720001,204.139999,217.830002,216.019821,4734500,AMT
2020-03-13,225.529999,241.559998,220.020004,238.990005,237.003983,4220300,AMT
2020-03-16,206.649994,229.809998,201.369995,202.75,201.06514,4093100,AMT
2020-03-17,210.169998,234.899994,203.630005,227.529999,225.639221,4527100,AMT
2020-03-18,210.0,235.839996,206.169998,217.139999,215.335571,4210000,AMT
2020-03-19,217.570007,219.779999,201.520004,209.0,207.263214,3847800,AMT
2020-03-20,207.0,210.0,192.369995,195.389999,193.766296,3940900,AMT
2020-03-23,196.0,196.270004,174.320007,179.089996,177.601761,3890100,AMT
2020-03-24,187.789993,193.850006,179.25,190.270004,188.688858,4221400,AMT
2020-03-25,188.899994,208.539993,186.029999,199.259995,197.604141,3201500,AMT
2020-03-26,198.149994,226.289993,198.0,222.199997,220.353516,3413500,AMT
2020-03-27,216.190002,222.039993,211.729996,218.479996,216.664429,3367100,AMT
2020-03-30,222.679993,231.970001,221.339996,230.580002,228.663879,2581600,AMT
2020-03-31,228.460007,230.0,215.919998,217.75,215.940491,4629900,AMT
2020-04-01,205.809998,213.399994,202.029999,206.970001,205.250076,3772000,AMT
2020-04-02,207.0,221.089996,205.589996,220.75,218.915573,3993100,AMT
2020-04-03,219.160004,223.75,216.820007,222.800003,220.948532,2858000,AMT
2020-04-06,228.020004,236.220001,227.0,235.179993,233.225647,3050300,AMT
2020-04-07,241.110001,243.880005,227.029999,227.770004,225.877243,2226100,AMT
2020-04-08,229.639999,249.649994,228.0,249.25,247.178726,3329400,AMT
2020-04-09,248.5,260.429993,248.199997,259.600006,257.442719,4331900,AMT
2020-04-13,256.700012,257.350006,246.759995,249.759995,248.719208,1830900,AMT
2020-04-14,255.080002,257.660004,252.520004,255.100006,254.036972,2011800,AMT
2020-04-15,252.929993,252.979996,243.210007,247.490005,246.458679,1909700,AMT
2020-04-16,249.589996,252.720001,247.550003,251.779999,250.730789,1640700,AMT
2020-04-17,256.559998,257.769989,248.080002,254.059998,253.001297,2328100,AMT
2020-04-20,252.029999,253.0,248.509995,248.679993,247.643707,1281800,AMT
2020-04-21,245.210007,245.869995,239.100006,242.0,240.991547,1925500,AMT
2020-04-22,246.229996,255.110001,245.559998,252.979996,251.925797,2041400,AMT
2020-04-23,252.190002,254.809998,248.139999,248.600006,247.564056,1419200,AMT
2020-04-24,250.279999,251.490005,243.770004,244.610001,243.590683,1776500,AMT
2020-04-27,247.0,252.289993,245.240005,250.220001,249.177307,1557500,AMT
2020-04-28,255.25,255.800003,242.720001,243.529999,242.515182,2091900,AMT
2020-04-29,251.020004,251.020004,235.669998,236.809998,235.823181,3505800,AMT
2020-04-30,234.110001,239.089996,232.710007,238.0,237.008224,3410300,AMT
2020-05-01,233.240005,235.899994,232.589996,234.199997,233.22406,1896800,AMT
2020-05-04,237.389999,237.5,228.110001,236.630005,235.643936,1642700,AMT
2020-05-05,237.679993,243.550003,237.679993,240.259995,239.258804,1421200,AMT
2020-05-06,240.860001,242.240005,236.789993,237.259995,236.271301,1441400,AMT
2020-05-07,239.179993,239.669998,235.029999,235.25,234.269684,2548900,AMT
2020-05-08,237.649994,240.25,236.679993,238.360001,237.366714,1879700,AMT
2020-05-11,236.080002,242.929993,234.479996,238.229996,237.237259,2040700,AMT
2020-05-12,239.360001,240.25,230.740005,231.690002,230.724518,1852500,AMT
2020-05-13,231.259995,237.080002,229.389999,231.149994,230.186752,2200600,AMT
2020-05-14,229.380005,231.0,224.759995,229.619995,228.663132,2112500,AMT
2020-05-15,228.350006,229.970001,223.830002,229.580002,228.623306,2246800,AMT
2020-05-18,236.070007,238.139999,232.070007,236.029999,235.046432,1792800,AMT
2020-05-19,235.080002,236.850006,229.660004,229.970001,229.011688,1542800,AMT
2020-05-20,231.979996,232.660004,228.919998,230.139999,229.180969,1346600,AMT
2020-05-21,229.389999,230.479996,227.119995,228.160004,227.209229,1263200,AMT
2020-05-22,228.539993,242.600006,227.410004,242.429993,241.419754,2812700,AMT
2020-05-26,248.589996,248.679993,240.139999,243.929993,242.913498,2833600,AMT
2020-05-27,245.610001,252.940002,241.830002,252.009995,250.959839,2311000,AMT
2020-05-28,255.619995,259.470001,253.520004,258.119995,257.044373,2190900,AMT
2020-05-29,257.160004,258.970001,254.089996,258.170013,257.094177,2138600,AMT
2020-06-01,258.029999,266.779999,255.520004,264.309998,263.208588,2035000,AMT
2020-06-02,264.51001,265.589996,259.73999,263.589996,262.491577,1809800,AMT
2020-06-03,264.929993,269.25,263.600006,267.390015,266.275757,1802200,AMT
2020-06-04,264.089996,266.910004,256.51001,259.720001,258.637726,1997600,AMT
2020-06-05,263.730011,265.910004,260.579987,264.890015,263.786194,2336800,AMT
2020-06-08,265.0,269.119995,264.299988,266.880005,265.767883,2095800,AMT
2020-06-09,266.700012,267.079987,264.350006,265.76001,264.652557,2691000,AMT
2020-06-10,266.51001,269.029999,263.230011,265.339996,264.234283,1603500,AMT
2020-06-11,262.820007,263.589996,251.070007,251.509995,250.461914,2548900,AMT
2020-06-12,256.720001,259.0,253.960007,258.079987,257.004517,1436500,AMT
2020-06-15,252.110001,263.079987,252.0,262.48999,261.396149,1532400,AMT
2020-06-16,268.579987,268.799988,261.0,264.779999,263.676636,1837500,AMT
2020-06-17,267.149994,268.399994,263.779999,263.970001,262.869995,1380100,AMT
2020-06-18,260.51001,262.029999,256.540009,257.600006,257.600006,1776100,AMT
2020-06-19,261.51001,265.869995,256.420013,265.600006,265.600006,6193100,AMT
2020-06-22,264.160004,266.839996,261.119995,264.600006,264.600006,2034300,AMT
2020-06-23,266.130005,266.820007,262.01001,264.5,264.5,1941400,AMT
2020-06-24,262.25,263.179993,250.270004,254.179993,254.179993,3475300,AMT
2020-06-25,254.279999,255.940002,250.580002,254.360001,254.360001,2648700,AMT
2020-06-26,254.070007,258.089996,244.020004,246.479996,246.479996,3268800,AMT
2020-06-29,250.039993,254.460007,247.5,253.800003,253.800003,1638200,AMT
2020-06-30,254.25,259.119995,253.119995,258.540009,258.540009,1980300,AMT
2020-07-01,259.320007,266.709991,258.149994,265.390015,265.390015,1207200,AMT
2020-07-02,268.049988,268.630005,262.529999,264.209991,264.209991,1175700,AMT
2020-07-06,268.0,268.950012,264.570007,265.970001,265.970001,1504600,AMT
2020-07-07,264.019989,269.730011,262.589996,265.970001,265.970001,1289800,AMT
2020-07-08,266.829987,269.369995,261.529999,264.700012,264.700012,1389000,AMT
2020-07-09,262.980011,266.970001,260.410004,265.600006,265.600006,1143400,AMT
2019-07-15,2021.400024,2022.900024,2001.550049,2020.98999,2020.98999,2981300,AMZN
2019-07-16,2010.579956,2026.319946,2001.219971,2009.900024,2009.900024,2618200,AMZN
2019-07-17,2007.050049,2012.0,1992.030029,1992.030029,1992.030029,2558800,AMZN
2019-07-18,1980.01001,1987.5,1951.550049,1977.900024,1977.900024,3504300,AMZN
2019-07-19,1991.209961,1996.0,1962.22998,1964.52002,1964.52002,3185600,AMZN
2019-07-22,1971.140015,1989.0,1958.26001,1985.630005,1985.630005,2900000,AMZN
2019-07-23,1995.98999,1997.790039,1973.130005,1994.48999,1994.48999,2703500,AMZN
2019-07-24,1969.300049,2001.300049,1965.869995,2000.810059,2000.810059,2631300,AMZN
2019-07-25,2001.0,2001.199951,1972.719971,1973.819946,1973.819946,4136500,AMZN
2019-07-26,1942.0,1950.900024,1924.51001,1943.050049,1943.050049,4927100,AMZN
2019-07-29,1930.0,1932.22998,1890.540039,1912.449951,1912.449951,4493200,AMZN
2019-07-30,1891.119995,1909.890015,1883.47998,1898.530029,1898.530029,2910900,AMZN
2019-07-31,1898.109985,1899.550049,1849.439941,1866.780029,1866.780029,4470700,AMZN
2019-08-01,1871.719971,1897.920044,1844.01001,1855.319946,1855.319946,4713300,AMZN
2019-08-02,1845.069946,1846.359985,1808.02002,1823.23999,1823.23999,4956200,AMZN
2019-08-05,1770.219971,1788.670044,1748.780029,1765.130005,1765.130005,6058200,AMZN
2019-08-06,1792.22998,1793.77002,1753.400024,1787.829956,1787.829956,5070300,AMZN
2019-08-07,1773.98999,1798.930054,1757.0,1793.400024,1793.400024,4526900,AMZN
2019-08-08,1806.0,1834.26001,1798.109985,1832.890015,1832.890015,3701200,AMZN
2019-08-09,1828.949951,1831.089966,1802.219971,1807.579956,1807.579956,2879800,AMZN
2019-08-12,1795.98999,1800.97998,1777.0,1784.920044,1784.920044,2905500,AMZN
2019-08-13,1783.0,1831.73999,1780.0,1824.339966,1824.339966,3994000,AMZN
2019-08-14,1793.01001,1795.650024,1757.219971,1762.959961,1762.959961,4893600,AMZN
2019-08-15,1781.98999,1788.0,1761.959961,1776.119995,1776.119995,3759100,AMZN
2019-08-16,1792.890015,1802.910034,1784.550049,1792.569946,1792.569946,3018000,AMZN
2019-08-19,1818.079956,1826.0,1812.609985,1816.119995,1816.119995,2816300,AMZN
2019-08-20,1814.5,1816.819946,1799.880005,1801.380005,1801.380005,1929500,AMZN
2019-08-21,1819.390015,1829.579956,1815.0,1823.540039,1823.540039,2031800,AMZN
2019-08-22,1828.0,1829.410034,1800.099976,1804.660034,1804.660034,2653500,AMZN
2019-08-23,1793.030029,1804.900024,1745.22998,1749.619995,1749.619995,5270800,AMZN
2019-08-26,1766.910034,1770.0,1743.51001,1768.869995,1768.869995,3080000,AMZN
2019-08-27,1775.72998,1779.400024,1746.680054,1761.829956,1761.829956,3019700,AMZN
2019-08-28,1755.0,1767.859985,1744.050049,1764.25,1764.25,2419700,AMZN
2019-08-29,1783.0,1798.550049,1777.25,1786.400024,1786.400024,3015100,AMZN
2019-08-30,1797.48999,1799.73999,1764.569946,1776.290039,1776.290039,3058700,AMZN
2019-09-03,1770.0,1800.800049,1768.0,1789.839966,1789.839966,3543000,AMZN
2019-09-04,1805.0,1807.630005,1796.22998,1800.619995,1800.619995,2324100,AMZN
2019-09-05,1821.949951,1842.0,1815.579956,1840.719971,1840.719971,3310800,AMZN
2019-09-06,1838.219971,1840.650024,1826.400024,1833.51001,1833.51001,2496900,AMZN
2019-09-09,1841.0,1850.0,1824.609985,1831.349976,1831.349976,2999500,AMZN
2019-09-10,1822.75,1825.810059,1805.339966,1820.550049,1820.550049,2613900,AMZN
2019-09-11,1812.140015,1833.420044,1809.079956,1822.98999,1822.98999,2432800,AMZN
2019-09-12,1837.630005,1853.660034,1834.280029,1843.550049,1843.550049,2823500,AMZN
2019-09-13,1842.01001,1846.119995,1835.170044,1839.339966,1839.339966,1971300,AMZN
2019-09-16,1824.02002,1825.689941,1800.199951,1807.839966,1807.839966,3675500,AMZN
2019-09-17,1807.079956,1823.98999,1804.099976,1822.550049,1822.550049,1982400,AMZN
2019-09-18,1817.040039,1822.060059,1795.5,1817.459961,1817.459961,2505600,AMZN
2019-09-19,1821.02002,1832.569946,1817.900024,1821.5,1821.5,2031500,AMZN
2019-09-20,1821.709961,1830.630005,1780.920044,1794.160034,1794.160034,5341900,AMZN
2019-09-23,1777.0,1792.699951,1767.319946,1785.300049,1785.300049,2922300,AMZN
2019-09-24,1790.609985,1795.709961,1735.550049,1741.609985,1741.609985,4616000,AMZN
2019-09-25,1747.359985,1773.0,1723.0,1768.329956,1768.329956,3493200,AMZN
2019-09-26,1762.790039,1763.369995,1731.5,1739.839966,1739.839966,3536800,AMZN
2019-09-27,1748.0,1749.119995,1713.819946,1725.449951,1725.449951,3907200,AMZN
2019-09-30,1726.98999,1737.459961,1709.219971,1735.910034,1735.910034,2644700,AMZN
2019-10-01,1746.0,1755.599976,1728.410034,1735.650024,1735.650024,3084500,AMZN
2019-10-02,1727.73999,1728.890015,1705.0,1713.22998,1713.22998,3301100,AMZN
2019-10-03,1713.0,1725.0,1685.060059,1724.420044,1724.420044,3468200,AMZN
2019-10-04,1726.02002,1740.579956,1719.22998,1739.650024,1739.650024,2471900,AMZN
2019-10-07,1731.630005,1747.829956,1723.699951,1732.660034,1732.660034,2154700,AMZN
2019-10-08,1722.48999,1727.0,1705.0,1705.51001,1705.51001,2542000,AMZN
2019-10-09,1719.609985,1729.949951,1714.359985,1721.98999,1721.98999,2043500,AMZN
2019-10-10,1725.23999,1738.290039,1713.75,1720.26001,1720.26001,2575200,AMZN
2019-10-11,1742.920044,1745.449951,1729.859985,1731.920044,1731.920044,3255000,AMZN
2019-10-14,1728.910034,1741.890015,1722.0,1736.430054,1736.430054,1910200,AMZN
2019-10-15,1742.140015,1776.449951,1740.619995,1767.380005,1767.380005,3111700,AMZN
2019-10-16,1773.329956,1786.23999,1770.52002,1777.430054,1777.430054,2763400,AMZN
2019-10-17,1796.48999,1798.849976,1782.02002,1787.47998,1787.47998,2647400,AMZN
2019-10-18,1787.800049,1793.97998,1749.199951,1757.51001,1757.51001,3362500,AMZN
2019-10-21,1769.660034,1785.880005,1765.0,1785.660034,1785.660034,2130400,AMZN
2019-10-22,1788.150024,1789.780029,1762.0,1765.72998,1765.72998,2111700,AMZN
2019-10-23,1761.300049,1770.050049,1742.0,1762.170044,1762.170044,2138200,AMZN
2019-10-24,1771.089966,1788.339966,1760.27002,1780.780029,1780.780029,4446100,AMZN
2019-10-25,1697.550049,1764.209961,1695.0,1761.329956,1761.329956,9626400,AMZN
2019-10-28,1748.060059,1778.699951,1742.5,1777.079956,1777.079956,3708900,AMZN
2019-10-29,1774.810059,1777.0,1755.810059,1762.709961,1762.709961,2276900,AMZN
2019-10-30,1760.23999,1782.380005,1759.119995,1779.98999,1779.98999,2449400,AMZN
2019-10-31,1775.98999,1792.0,1771.47998,1776.660034,1776.660034,2781200,AMZN
2019-11-01,1788.01001,1797.449951,1785.209961,1791.439941,1791.439941,2790400,AMZN
2019-11-04,1801.01001,1815.060059,1801.01001,1804.660034,1804.660034,2771900,AMZN
